iter	Passed	Remaining
1371	8188	9715
1372	8193	9709
1373	8199	9703
1374	8206	9698
1375	8211	9691
1376	8217	9686
1377	8223	9680
1378	8229	9673
1379	8236	9668
1380	8242	9662
1381	8247	9656
1382	8253	9650
1383	8259	9644
1384	8265	9637
1385	8271	9632
1386	8277	9626
1387	8283	9619
1388	8289	9614
1389	8295	9608
1390	8301	9602
1391	8307	9596
1392	8313	9590
1393	8318	9583
1394	8324	9577
1395	8330	9571
1396	8336	9565
1397	8341	9558
1398	8348	9553
1399	8355	9549
1400	8362	9543
1401	8367	9537
1402	8374	9532
1403	8380	9526
1404	8386	9520
1405	8392	9514
1406	8398	9508
1407	8404	9502
1408	8410	9496
1409	8415	9490
1410	8422	9484
1411	8427	9478
1412	8433	9472
1413	8439	9466
1414	8445	9459
1415	8450	9453
1416	8456	9447
1417	8462	9441
1418	8468	9434
1419	8474	9428
1420	8480	9423
1421	8486	9417
1422	8491	9411
1423	8498	9405
1424	8503	9399
1425	8509	9392
1426	8515	9386
1427	8520	9380
1428	8526	9373
1429	8533	9368
1430	8539	9363
1431	8546	9358
1432	8553	9353
1433	8559	9347
1434	8566	9342
1435	8573	9337
1436	8579	9332
1437	8586	9326
1438	8593	9322
1439	8600	9316
1440	8606	9311
1441	8613	9306
1442	8619	9300
1443	8625	9294
1444	8631	9289
1445	8638	9283
1446	8644	9277
1447	8650	9271
1448	8656	9265
1449	8662	9259
1450	8668	9253
1451	8674	9247
1452	8679	9241
1453	8685	9235
1454	8691	9229
1455	8697	9223
1456	8703	9216
1457	8708	9210
1458	8714	9204
1459	8720	9197
1460	8726	9191
1461	8731	9185
1462	8737	9179
1463	8743	9173
1464	8749	9167
1465	8755	9161
1466	8761	9155
1467	8766	9149
1468	8773	9143
1469	8778	9137
1470	8785	9131
1471	8790	9125
1472	8796	9119
1473	8802	9113
1474	8808	9107
1475	8814	9101
1476	8820	9095
1477	8826	9089
1478	8832	9083
1479	8838	9077
1480	8844	9071
1481	8849	9064
1482	8855	9058
1483	8861	9052
1484	8867	9046
1485	8874	9041
1486	8880	9035
1487	8886	9029
1488	8892	9023
1489	8898	9017
1490	8904	9012
1491	8910	9006
1492	8916	9000
1493	8922	8994
1494	8929	8988
1495	8934	8982
1496	8940	8976
1497	8946	8970
1498	8952	8964
1499	8958	8958
1500	8964	8952
1501	8970	8946
1502	8976	8940
1503	8982	8934
1504	8988	8928
1505	8993	8922
1506	8999	8916
1507	9005	8909
1508	9011	8904
1509	9017	8898
1510	9023	8891
1511	9029	8885
1512	9034	8879
1513	9040	8873
1514	9046	8867
1515	9052	8861
1516	9058	8855
1517	9064	8849
1518	9070	8843
1519	9076	8837
1520	9083	8832
1521	9089	8826
1522	9096	8821
1523	9103	8816
1524	9109	8811
1525	9116	8805
1526	9123	8800
1527	9129	8795
1528	9136	8790
1529	9143	8784
1530	9149	8779
1531	9156	8773
1532	9162	8768
1533	9168	8761
1534	9174	8756
1535	9180	8749
1536	9185	8743
1537	9192	8738
1538	9198	8731
1539	9204	8726
1540	9210	8719
1541	9215	8713
1542	9221	8707
1543	9227	8701
1544	9233	8695
1545	9239	8690
1546	9245	8684
1547	9251	8677
1548	9257	8672
1549	9263	8666
1550	9269	8660
1551	9276	8654
1552	9282	8649
1553	9288	8643
1554	9295	8637
1555	9301	8632
1556	9307	8626
1557	9313	8620
1558	9319	8614
1559	9325	8607
1560	9331	8602
1561	9336	8595
1562	9342	8589
1563	9348	8583
1564	9354	8577
1565	9359	8570
1566	9365	8564
1567	9371	8559
1568	9378	8553
1569	9385	8548
1570	9392	8543
1571	9398	8537
1572	9404	8531
1573	9410	8525
1574	9416	8519
1575	9422	8513
1576	9427	8506
1577	9433	8500
1578	9439	8494
1579	9445	8488
1580	9451	8482
1581	9457	8476
1582	9462	8470
1583	9468	8464
1584	9474	8458
1585	9479	8451
1586	9485	8445
1587	9491	8439
1588	9497	8433
1589	9503	8427
